"","Date","Close.Last","Volume","Open","High","Low"
"1255",2018-04-10,10.5629,1581814,10.4372,10.6887,10.3743
"1256",2018-04-09,10.3429,1424063,10.4372,10.5944,10.3429
"1257",2018-04-06,10.3429,2308735,10.1857,10.5629,10.1228
"1258",2018-04-05,10.28,2892070,9.8084,10.3114,9.6512
"1259",2018-04-04,9.6827,2902555,9.4312,9.9342,9.3054
"1260",2018-04-03,9.5884,2412396,8.9282,9.6355,8.9282
"1261",2018-04-02,8.8968,1864073,8.771,9.1797,8.771
"1262",2018-03-29,8.8339,1431490,8.5509,8.9596,8.5509
"1263",2018-03-28,8.4881,1289488,8.5824,8.8653,8.4566
"1264",2018-03-27,8.5509,1392009,8.8339,8.8653,8.5195
"1265",2018-03-26,8.771,946574,8.8653,8.8968,8.6453
"1266",2018-03-23,8.7396,1473217,8.7081,8.9911,8.6138
"1267",2018-03-22,8.6767,1414131,8.771,8.9911,8.5352
"1268",2018-03-21,8.8968,1009484,8.771,9.1797,8.771
"1269",2018-03-20,8.8339,1145610,8.9282,9.1168,8.771
"1270",2018-03-19,8.8968,1987999,8.9282,8.9282,8.6453
"1271",2018-03-16,8.9282,2362758,9.3054,9.3054,8.8024
"1272",2018-03-15,9.274,1054508,9.4626,9.5255,9.2111
"1273",2018-03-14,9.4626,1061299,9.3683,9.5098,9.2426
"1274",2018-03-13,9.274,2204649,9.8713,9.9656,9.2111
"1275",2018-03-12,9.8399,1129295,9.8713,9.9499,9.7141
"1276",2018-03-09,9.8713,1376841,9.6827,9.9656,9.6198
"1277",2018-03-08,9.777,1276265,9.8084,10.0599,9.7456
"1278",2018-03-07,9.8713,1386292,9.9971,10.0442,9.5884
"1279",2018-03-06,10.0285,1711311,9.9342,10.1071,9.6198
"1280",2018-03-05,9.9027,2159780,9.9342,10.0599,9.777
"1281",2018-03-02,9.9027,3269547,9.2426,9.9656,9.1168
"1282",2018-03-01,9.274,3738498,10.0285,10.0599,9.1168
"1283",2018-02-28,9.4312,3741141,9.9342,9.9813,9.3369
"1284",2018-02-27,9.9027,2167053,9.7141,9.9813,9.5601
"1285",2018-02-26,9.7141,3674034,9.3369,9.9971,9.3337
"1286",2018-02-23,9.3369,1826809,9.1483,9.3683,8.9911
"1287",2018-02-22,8.9911,1462342,9.1168,9.3683,8.9596
"1288",2018-02-21,9.0539,1162122,9.1168,9.3369,9.0225
"1289",2018-02-20,9.1168,2003031,9.2111,9.4312,8.9942
"1290",2018-02-16,9.0539,1435368,9.2111,9.3683,8.9911
"1291",2018-02-15,9.2111,2146199,9.0539,9.3526,8.9439
"1292",2018-02-14,8.9596,1981024,8.6138,9.1137,8.6138
"1293",2018-02-13,8.7081,1858836,8.7396,8.8653,8.5195
"1294",2018-02-12,8.7396,1727272,8.5824,9.0068,8.4252
"1295",2018-02-09,8.4566,2101528,8.6138,8.6767,8.1108
"1296",2018-02-08,8.6453,1564150,8.9911,8.9911,8.5667
"1297",2018-02-07,8.9282,2729796,8.6453,9.0539,8.6138
"1298",2018-02-06,8.6453,1927219,8.1737,8.6767,8.0479
"1299",2018-02-05,8.3938,1618717,8.6767,8.7396,8.2994
"1300",2018-02-02,8.771,2681152,8.4881,8.9439,8.3938
"1301",2018-02-01,8.4881,2186493,8.0479,8.5509,7.9536
"1302",2018-01-31,8.0479,1190608,7.9222,8.0794,7.8908
"1303",2018-01-30,7.9222,2494673,8.0165,8.0794,7.8593
"1304",2018-01-29,8.0794,2044425,8.0479,8.1423,7.9536
"1305",2018-01-26,8.0794,3531561,8.268,8.2994,7.7964
"1306",2018-01-25,8.268,1175852,8.3309,8.3592,8.1737
"1307",2018-01-24,8.2994,1724750,8.4252,8.5824,8.2366
"1308",2018-01-23,8.4252,1734813,8.3938,8.6138,8.268
"1309",2018-01-22,8.3309,1981393,8.3309,8.4252,8.2051
"1310",2018-01-19,8.2994,1314193,8.3938,8.4566,8.2366
"1311",2018-01-18,8.4252,1967155,8.6453,8.6767,8.3938
"1312",2018-01-17,8.6453,1023679,8.6138,8.771,8.5855
"1313",2018-01-16,8.5824,2247635,9.1168,9.1797,8.5541
"1314",2018-01-12,9.0854,4656992,8.8968,9.2426,8.771
"1315",2018-01-11,8.8653,2148953,8.7396,8.8968,8.6453
"1316",2018-01-10,8.771,2681892,8.5509,8.9596,8.5195
"1317",2018-01-09,8.7396,2004007,8.6453,8.8024,8.5195
"1318",2018-01-08,8.6767,2347367,8.9911,9.0225,8.5824
"1319",2018-01-05,8.8653,2004973,9.1168,9.1564,8.8339
"1320",2018-01-04,9.0854,2140957,9.4312,9.4941,9.0225
"1321",2018-01-03,9.4312,1631381,9.7141,9.7456,9.3683
"1322",2018-01-02,9.6827,2257320,9.5569,9.8399,9.3683
"1323",2017-12-29,9.4941,2652134,9.3369,9.6984,9.274
"1324",2017-12-28,9.3369,2504906,8.8339,9.3683,8.8024
"1325",2017-12-27,8.8653,2020486,9.0225,9.0539,8.8024
"1326",2017-12-26,9.0539,3499810,9.3054,9.3997,8.881
"1327",2017-12-22,9.3683,2644704,9.6827,9.7456,9.2426
"1328",2017-12-21,9.6827,2865850,9.4941,9.8084,9.4626
"1329",2017-12-20,9.3369,2245471,9.6198,9.6198,9.3054
"1330",2017-12-19,9.5884,1496591,9.5884,9.6512,9.4312
"1331",2017-12-18,9.5884,3642899,9.4941,9.6827,9.0225
"1332",2017-12-15,9.4941,4409032,9.9027,9.9971,9.3683
"1333",2017-12-14,9.9342,2258429,9.5569,9.9342,9.5569
"1334",2017-12-13,9.5255,2524783,9.6512,9.6512,9.1954
"1335",2017-12-12,9.5884,3231420,9.8399,10.0599,9.5255
"1336",2017-12-11,9.5884,3122220,9.1797,9.7141,9.1797
"1337",2017-12-08,9.2111,1899986,9.0539,9.2426,8.9282
"1338",2017-12-07,9.0225,1920224,8.8968,9.1168,8.8339
"1339",2017-12-06,8.9596,3827888,9.3683,9.4312,8.8968
"1340",2017-12-05,9.0854,3150283,9.2111,9.3683,8.9911
"1341",2017-12-04,8.9911,2213161,8.8968,9.2111,8.8339
"1342",2017-12-01,8.8024,2263530,8.8339,8.9911,8.5748
"1343",2017-11-30,8.9596,5277390,9.8399,9.8399,8.8339
"1344",2017-11-29,9.6827,4240982,10.2486,10.3114,9.4312
"1345",2017-11-28,10.1542,7529792,9.3997,10.3114,9.0539
"1346",2017-11-27,9.3683,3999342,8.8024,9.4312,8.7553
"1347",2017-11-24,8.7081,1739512,8.2366,8.8339,8.2334
"1348",2017-11-22,8.2994,2501162,7.9222,8.378,7.8593
"1349",2017-11-21,7.9851,1625061,8.0794,8.1423,7.8593
"1350",2017-11-20,8.0165,2043534,8.0479,8.1108,7.7336
"1351",2017-11-17,8.1423,2871573,7.8593,8.268,7.7964
"1352",2017-11-16,7.8279,2674777,7.9222,8.1423,7.7336
"1353",2017-11-15,7.8908,3615967,7.7021,7.9851,7.4821
"1354",2017-11-14,7.6707,3241811,7.4192,7.7021,7.2306
"1355",2017-11-13,7.3249,4054170,7.0105,7.3563,6.7905
"1356",2017-11-10,6.9162,4076402,7.1991,7.2935,6.8533
"1357",2017-11-09,7.1677,4524249,7.3878,7.5449,7.1363
"1358",2017-11-08,7.4192,4512795,7.5764,7.7021,7.3249
"1359",2017-11-07,7.7336,8394186,7.4506,8.1108,7.0734
"1360",2017-11-06,7.6707,6573523,7.5764,7.765,7.1991
"1361",2017-11-03,7.4821,5824480,8.1423,8.2051,7.4192
"1362",2017-11-02,8.0794,3653286,8.3623,8.3938,7.9851
"1363",2017-11-01,8.4566,3737754,8.8653,8.8653,8.2366
"1364",2017-10-31,8.7396,2305410,8.6767,8.9911,8.6767
"1365",2017-10-30,8.7396,3914836,9.2426,9.3369,8.6453
"1366",2017-10-27,9.274,1594801,9.2111,9.3997,8.9911
"1367",2017-10-26,9.2426,2540028,8.8653,9.3997,8.8653
"1368",2017-10-25,8.8339,1687805,9.2111,9.274,8.8024
"1369",2017-10-24,8.9911,1257312,8.8968,9.0508,8.8024
"1370",2017-10-23,8.8968,1154984,8.8024,9.0225,8.771
"1371",2017-10-20,8.8024,2068637,9.0225,9.1483,8.771
"1372",2017-10-19,8.9596,2265192,8.5195,8.9911,8.4881
"1373",2017-10-18,8.5509,2508742,8.6138,8.8339,8.5195
"1374",2017-10-17,8.6453,1321924,8.7081,8.8024,8.5509
"1375",2017-10-16,8.6453,1283242,8.6138,8.8653,8.5824
"1376",2017-10-13,8.6453,1124720,8.6453,8.8339,8.6453
"1377",2017-10-12,8.7081,2278093,8.7396,8.771,8.3938
"1378",2017-10-11,8.6453,2672638,8.7081,8.8968,8.5195
"1379",2017-10-10,8.7081,3449944,8.8968,8.9911,8.5824
"1380",2017-10-09,8.8024,6324979,9.5569,9.5569,8.6924
"1381",2017-10-06,9.5569,2856318,10.0285,10.1309,9.4941
"1382",2017-10-05,10.0914,1880672,10.1228,10.3743,9.8556
"1383",2017-10-04,9.9342,1395910,9.9971,10.0914,9.7456
"1384",2017-10-03,9.9971,3292545,9.274,10.0285,9.274
"1385",2017-10-02,9.2426,1971314,9.4312,9.5255,9.0854
"1386",2017-09-29,9.2426,3383200,9.3369,9.4312,8.9596
"1387",2017-09-28,9.4312,3100026,9.6512,9.6512,9.274
"1388",2017-09-27,9.7456,2155987,9.7456,9.887,9.4469
"1389",2017-09-26,9.6827,1821631,9.5569,9.9027,9.4941
"1390",2017-09-25,9.5255,4642425,9.9027,10.1542,9.4626
"1391",2017-09-22,9.9971,1654196,9.9342,10.0599,9.6827
"1392",2017-09-21,9.9342,2596552,9.7141,9.9656,9.4941
"1393",2017-09-20,9.6512,2925053,9.9027,10.2171,9.5569
"1394",2017-09-19,9.8399,3901605,10.5001,10.5001,9.7456
"1395",2017-09-18,10.4686,4188795,10.8144,11.0974,10.1857
"1396",2017-09-15,10.6572,6673120,10.1228,10.7673,10.1228
"1397",2017-09-14,10.0914,7200584,9.5569,10.28,9.5569
"1398",2017-09-13,9.5569,3643570,8.9596,9.6512,8.8968
"1399",2017-09-12,8.9282,2416930,8.8024,9.1325,8.8024
"1400",2017-09-11,8.8653,2291208,8.5195,9.0539,8.4881
"1401",2017-09-08,8.3938,2155166,8.4881,8.7081,8.2051
"1402",2017-09-07,8.6767,7727251,9.0539,9.1797,8.6295
"1403",2017-09-06,9.0539,2983811,9.1168,9.1797,8.8968
"1404",2017-09-05,9.1168,5527473,8.9282,9.164,8.8339
"1405",2017-09-01,8.8968,3231841,8.2994,9.0225,8.2994
"1406",2017-08-31,8.4252,2360357,8.4566,8.6138,8.3309
"1407",2017-08-30,8.4566,3281212,8.0479,8.4881,7.9536
"1408",2017-08-29,8.0794,3025332,8.0794,8.1423,7.8279
"1409",2017-08-28,8.2051,3421201,8.2051,8.3309,8.0165
"1410",2017-08-25,8.1108,1976280,8.1423,8.3309,8.0165
"1411",2017-08-24,8.0479,2144835,7.8908,8.4095,7.8593
"1412",2017-08-23,7.8908,2670584,8.0165,8.0479,7.7964
"1413",2017-08-22,8.0794,2990471,8.268,8.4566,7.875
"1414",2017-08-21,8.2051,4050843,8.1737,8.268,7.8122
"1415",2017-08-18,8.1737,7119473,8.2366,8.2994,7.5764
"1416",2017-08-17,8.268,3273395,8.3623,8.7396,8.268
"1417",2017-08-16,8.3623,2570370,8.3938,8.6453,8.268
"1418",2017-08-15,8.3309,3682169,8.6138,8.7081,8.1108
"1419",2017-08-14,8.5509,3170249,8.9911,9.0854,8.4881
"1420",2017-08-11,8.8339,3632723,9.0539,9.1483,8.5824
"1421",2017-08-10,9.0854,3384733,9.7141,9.7456,9.0539
"1422",2017-08-09,9.7456,2464211,10.0599,10.1228,9.7141
"1423",2017-08-08,10.1542,2354709,10.1228,10.3429,10.1228
"1424",2017-08-07,10.1228,3081208,10.1857,10.3429,10.0914
"1425",2017-08-04,10.2171,6601465,9.8399,10.4686,9.7456
"1426",2017-08-03,9.4941,5679332,9.5569,9.5884,9.3054
"1427",2017-08-02,9.5569,16888570,9.9342,10.0914,9.5255
"1428",2017-08-01,13.0779,1611343,12.8579,13.1408,12.7635
"1429",2017-07-31,12.8264,1546290,12.9522,13.015,12.7321
"1430",2017-07-28,12.8893,1347640,12.9207,13.0465,12.8579
"1431",2017-07-27,13.015,1887928,13.298,13.298,12.8893
"1432",2017-07-26,13.2351,1625200,13.1093,13.3294,13.015
"1433",2017-07-25,13.1093,1361223,12.8893,13.2037,12.8893
"1434",2017-07-24,12.8893,1575820,12.8264,13.0779,12.7321
"1435",2017-07-21,12.795,1269378,12.9207,13.1093,12.6849
"1436",2017-07-20,12.9522,2529739,12.5435,13.2194,12.512
"1437",2017-07-19,12.4806,3337808,12.512,12.8579,12.4492
"1438",2017-07-18,12.6378,3941566,12.3863,12.8893,12.3863
"1439",2017-07-17,12.3863,6242898,13.3608,13.3608,12.3549
"1440",2017-07-14,13.7695,876473,13.8953,13.911,13.6909
"1441",2017-07-13,13.9267,976252,13.3923,14.021,13.3923
"1442",2017-07-12,13.4552,1590275,14.0839,14.0839,13.3608
"1443",2017-07-11,14.021,1072669,13.518,14.0839,13.518
"1444",2017-07-10,13.518,1303600,13.7381,13.8324,13.4866
"1445",2017-07-07,13.801,1467431,13.5809,13.9896,13.3608
"1446",2017-07-06,13.6123,2055901,14.021,14.021,13.4866
"1447",2017-07-05,14.1153,1898426,14.6183,14.8384,13.9896
"1448",2017-07-03,14.5869,837052,14.3983,14.6812,14.3354
"1449",2017-06-30,14.304,2173192,14.9013,14.9013,14.2411
"1450",2017-06-29,14.8698,1035408,15.027,15.0899,14.6498
"1451",2017-06-28,15.027,1399536,14.7755,15.2156,14.7755
"1452",2017-06-27,14.6812,1159751,14.8384,15.0585,14.5869
"1453",2017-06-26,14.807,1595121,14.7755,14.9484,14.6183
"1454",2017-06-23,14.8384,2376120,14.524,14.9327,14.1468
"1455",2017-06-22,14.4926,3216683,14.3668,14.5083,13.9267
"1456",2017-06-21,14.4926,1970409,14.807,14.8384,14.2097
"1457",2017-06-20,14.8384,2578954,15.4357,15.4671,14.6183
"1458",2017-06-19,15.5615,1700236,15.53,15.7501,15.48
"1459",2017-06-16,15.4986,1816067,15.0585,15.53,14.9327
"1460",2017-06-15,15.1213,841233,15.0899,15.2557,14.9484
"1461",2017-06-14,15.2156,1109540,15.4357,15.4671,15.1528
"1462",2017-06-13,15.2471,1608716,14.8384,15.3414,14.8384
"1463",2017-06-12,14.7755,1674078,14.7127,14.9327,14.5869
"1464",2017-06-09,14.6498,1946580,14.8384,14.9642,14.6183
"1465",2017-06-08,14.8698,1598902,14.9013,14.9956,14.5869
"1466",2017-06-07,14.9327,2670199,15.3728,15.5929,14.9327
"1467",2017-06-06,15.3414,3404152,15.5929,15.7501,15.0899
"1468",2017-06-05,15.7186,3884361,15.4986,16.0802,15.3728
"1469",2017-06-02,15.5929,3992929,14.9327,15.6243,14.9013
"1470",2017-06-01,14.7441,2711005,14.0839,14.9642,14.0525
"1471",2017-05-31,14.1468,3608975,14.6812,14.807,14.0525
"1472",2017-05-30,14.6812,2393049,15.4043,15.4671,14.6498
"1473",2017-05-26,15.53,3361333,14.7441,15.8444,14.6812
"1474",2017-05-25,14.7127,2740012,14.807,14.9956,14.5397
"1475",2017-05-24,14.7755,3279352,15.53,15.53,14.7441
"1476",2017-05-23,15.4986,1325166,15.7501,15.9073,15.4671
"1477",2017-05-22,15.7186,1872219,15.9073,16.0959,15.6558
"1478",2017-05-19,15.9073,2109843,15.3728,16.0645,15.3728
"1479",2017-05-18,15.4043,1664512,15.4357,15.5615,15.2785
"1480",2017-05-17,15.4671,1970911,16.033,16.0959,15.4357
"1481",2017-05-16,16.1902,2325457,16.7246,16.8818,16.033
"1482",2017-05-15,16.6303,2560704,16.9761,16.9761,16.2845
"1483",2017-05-12,16.9133,2005219,17.2905,17.2905,16.7875
"1484",2017-05-11,17.2905,1439464,17.5734,17.6363,17.2276
"1485",2017-05-10,17.5734,2811340,18.1079,18.1708,17.2276
"1486",2017-05-09,18.1708,3060220,18.4223,18.9252,18.0764
"1487",2017-05-08,18.1079,1889925,18.4223,18.465,17.9193
"1488",2017-05-05,18.2965,1308027,18.5166,18.6266,18.2336
"1489",2017-05-04,18.4851,1239935,18.9567,18.9567,18.4223
"1490",2017-05-03,18.9252,831965,18.7681,18.9655,18.7052
"1491",2017-05-02,18.8938,1054953,18.7052,18.8938,18.5952
"1492",2017-05-01,18.7366,1273325,19.1453,19.2082,18.6738
"1493",2017-04-28,19.051,1368143,19.3025,19.3025,18.8624
"1494",2017-04-27,19.3025,773891,19.6169,19.6483,19.2082
"1495",2017-04-26,19.6169,1091770,19.4911,19.7426,19.3968
"1496",2017-04-25,19.4911,836945,19.3968,19.6797,19.3968
"1497",2017-04-24,19.3025,1426006,19.6169,19.6169,19.1453
"1498",2017-04-21,19.4282,986350,19.4911,19.6169,19.2396
"1499",2017-04-20,19.4597,1963344,19.2396,19.7741,19.1767
"1500",2017-04-19,19.1139,723811,19.2082,19.3025,19.0038
"1501",2017-04-18,19.1767,630365,19.2396,19.3025,18.9881
"1502",2017-04-17,19.3025,582622,19.1453,19.3025,19.051
"1503",2017-04-13,18.9881,1097425,19.0824,19.2396,18.8309
"1504",2017-04-12,19.051,1122091,19.2082,19.382,18.9252
"1505",2017-04-11,19.3025,712543,19.2396,19.3968,19.0824
"1506",2017-04-10,19.2711,782463,19.2082,19.3025,18.9252
"1507",2017-04-07,19.0824,1099043,19.3025,19.4282,19.0196
"1508",2017-04-06,19.3654,932052,19.4597,19.4911,19.0824
"1509",2017-04-05,19.4911,1225879,19.9627,19.9941,19.4125
"1510",2017-04-04,19.8369,1866994,20.057,20.1513,19.8369
"1511",2017-04-03,20.0256,2423753,20.0256,20.1827,19.8055
"1512",2017-03-31,19.7741,1754136,19.6169,19.8684,19.4911
"1513",2017-03-30,19.5854,1648910,19.4282,19.6483,19.3025
"1514",2017-03-29,19.4597,1383490,19.2082,19.4911,19.1139
"1515",2017-03-28,19.2082,1312471,19.3025,19.3339,19.0196
"1516",2017-03-27,19.3654,1437822,19.0824,19.4597,19.0196
"1517",2017-03-24,19.3968,1721932,19.1139,19.4754,19.051
"1518",2017-03-23,18.9881,853920,19.1139,19.3025,18.9881
"1519",2017-03-22,19.051,843051,18.8938,19.1767,18.8309
"1520",2017-03-21,18.9567,828111,19.3339,19.4911,18.9567
"1521",2017-03-20,19.2396,946816,19.2082,19.5854,19.2082
"1522",2017-03-17,19.2396,1759563,19.051,19.3025,19.051
"1523",2017-03-16,18.9881,1015047,18.9252,19.1139,18.8624
"1524",2017-03-15,18.9252,1187678,18.8624,19.0982,18.579
"1525",2017-03-14,19.2082,1575714,19.0824,19.3811,19.0196
"1526",2017-03-13,19.1139,1909098,18.8624,19.2711,18.8309
"1527",2017-03-10,18.9567,1483235,18.6738,18.9881,18.6423
"1528",2017-03-09,18.5794,1117981,18.5166,18.7995,18.4851
"1529",2017-03-08,18.5794,1058104,18.548,18.7995,18.4537
"1530",2017-03-07,18.5166,1231155,18.4223,18.6423,18.3908
"1531",2017-03-06,18.4223,1125396,18.4851,18.6423,18.3594
"1532",2017-03-03,18.4851,2638713,18.6738,18.7366,18.2965
"1533",2017-03-02,18.7052,1812035,19.0196,19.2396,18.7052
"1534",2017-03-01,19.1139,3872387,19.8055,19.8369,18.4223
"1535",2017-02-28,19.7112,3963483,19.5854,19.8055,19.4597
"1536",2017-02-27,19.7741,1773132,19.6483,19.8055,19.5068
"1537",2017-02-24,19.7426,1136458,19.554,19.7741,19.4597
"1538",2017-02-23,19.7112,1276803,19.6483,19.7741,19.5226
"1539",2017-02-22,19.7112,1540500,19.3654,19.7426,19.2711
"1540",2017-02-21,19.3968,1199854,19.6483,19.6483,19.1453
"1541",2017-02-17,19.6169,1660304,19.6483,19.6955,19.4911
"1542",2017-02-16,19.6483,691164,19.7112,19.7741,19.554
"1543",2017-02-15,19.8055,951209,19.6797,19.8369,19.5854
"1544",2017-02-14,19.7426,1196073,19.7741,19.8055,19.6169
"1545",2017-02-13,19.7112,1419907,19.7426,19.8055,19.554
"1546",2017-02-10,19.7112,3132216,19.5854,19.8055,19.4911
"1547",2017-02-09,19.4911,2684698,19.4911,19.6483,19.4597
"1548",2017-02-08,19.5226,12420480,19.5226,19.947,19.3654
"1549",2017-02-07,20.4342,280507,20.6229,20.6857,20.3399
"1550",2017-02-06,20.5286,246273,20.56,20.7172,20.4971
"1551",2017-02-03,20.6857,238526,20.8115,20.9372,20.6543
"1552",2017-02-02,20.78,437613,20.8115,21.0001,20.6386
"1553",2017-02-01,20.7486,886201,21.063,21.283,20.56
"1554",2017-01-31,21.2202,452846,21.3774,21.456,21.2202
"1555",2017-01-30,21.4717,391827,21.786,21.786,21.241
"1556",2017-01-27,21.3774,300161,21.5345,21.566,21.3145
"1557",2017-01-26,21.5345,338642,21.5345,21.7546,21.4717
"1558",2017-01-25,21.4717,303353,21.7546,21.7546,21.4088
"1559",2017-01-24,21.566,330661,21.5974,21.7546,21.4717
"1560",2017-01-23,21.4402,502230,21.5974,21.9432,21.1887
"1561",2017-01-20,21.566,320658,21.3459,21.6289,21.3145
"1562",2017-01-19,21.3145,213697,21.2516,21.3145,21.0944
"1563",2017-01-18,21.2516,252336,21.283,21.3145,20.9372
"1564",2017-01-17,21.3145,181374,21.4717,21.566,21.283
"1565",2017-01-13,21.5345,180239,21.5031,21.6289,21.3145
"1566",2017-01-12,21.3774,192044,21.5031,21.6289,21.0944
"1567",2017-01-11,21.566,209706,21.5031,21.6917,21.3774
"1568",2017-01-10,21.4717,705111,21.0001,21.6917,20.9372
"1569",2017-01-09,20.9372,415100,21.1573,21.4088,20.9058
"1570",2017-01-06,21.2516,337223,21.4088,21.5974,21.1887
"1571",2017-01-05,21.3774,443212,21.5345,21.6603,21.063
"1572",2017-01-04,21.5031,547921,21.3774,21.8804,21.3774
"1573",2017-01-03,21.8489,766082,21.4088,21.8489,21.3145
"1574",2016-12-30,21.1573,378096,21.5031,21.566,21.1259
"1575",2016-12-29,21.5031,562228,21.7546,21.8175,21.1573
"1576",2016-12-28,21.7232,511505,22.289,22.3205,21.6917
"1577",2016-12-27,22.289,348329,22.289,22.3205,22.1319
"1578",2016-12-23,22.1947,528412,22.0061,22.1947,21.7546
"1579",2016-12-22,22.069,881578,21.7546,22.0847,21.7232
"1580",2016-12-21,21.8175,817135,21.1887,22.0061,20.9687
"1581",2016-12-20,21.0315,713791,20.9372,21.1887,20.78
"1582",2016-12-19,20.8744,477634,20.2456,20.9372,20.057
"1583",2016-12-16,20.057,510237,20.0884,20.3399,19.9312
"1584",2016-12-15,20.1199,432080,19.9627,20.3085,19.8684
"1585",2016-12-14,19.9627,391043,20.0256,20.2142,19.8055
"1586",2016-12-13,20.1199,408500,20.2771,20.4342,20.057
"1587",2016-12-12,20.3399,536366,20.3714,20.56,20.1199
"1588",2016-12-09,20.4971,545795,20.2142,20.5286,20.0884
"1589",2016-12-08,20.1827,956098,20.6543,20.8429,20.057
"1590",2016-12-07,20.5286,787967,21.283,21.283,20.4971
"1591",2016-12-06,21.2516,376476,20.6229,21.4402,20.5914
"1592",2016-12-05,20.8115,235476,20.4342,20.9687,20.3399
"1593",2016-12-02,20.2771,529098,21.0944,21.1259,20.0884
"1594",2016-12-01,21.063,523109,21.3774,21.5345,20.9058
"1595",2016-11-30,21.3459,277387,21.8804,21.8804,21.283
"1596",2016-11-29,21.7232,463761,21.4402,21.7703,21.3459
"1597",2016-11-28,21.3145,192695,22.0061,22.0533,21.283
"1598",2016-11-25,21.9747,188087,22.0375,22.0375,21.8804
"1599",2016-11-23,21.9432,231116,21.8804,22.0375,21.7546
"1600",2016-11-22,21.8175,285065,22.0061,22.0375,21.786
"1601",2016-11-21,21.8489,315913,22.1319,22.2262,21.7232
"1602",2016-11-18,22.0375,278089,22.1319,22.1947,21.8489
"1603",2016-11-17,22.3205,411070,21.8175,22.4148,21.5974
"1604",2016-11-16,21.6917,504092,21.566,21.8175,21.4717
"1605",2016-11-15,21.7232,409474,21.5974,21.8332,21.5345
"1606",2016-11-14,21.6917,313156,21.9118,21.9747,21.5974
"1607",2016-11-11,21.6917,635563,21.1573,21.8175,21.0504
"1608",2016-11-10,21.0001,308812,21.283,21.4717,20.8115
"1609",2016-11-09,21.0001,451464,19.8998,21.3459,19.8998
"1610",2016-11-08,20.2771,400309,20.3399,20.6857,19.8684
"1611",2016-11-07,20.1827,202488,19.8369,20.2771,19.6797
"1612",2016-11-04,19.6797,250128,19.4597,19.9941,19.4597
"1613",2016-11-03,19.3654,223145,19.1453,19.4597,19.1453
"1614",2016-11-02,19.2396,236893,19.3025,19.3968,19.1139
"1615",2016-11-01,19.3025,223178,19.8684,19.8684,19.1767
"1616",2016-10-31,19.7741,210288,19.6483,19.8369,19.5854
"1617",2016-10-28,19.7112,211217,19.7426,19.9784,19.554
"1618",2016-10-27,19.7741,175723,20.057,20.057,19.5226
"1619",2016-10-26,19.9312,264639,19.7112,20.2142,19.7112
"1620",2016-10-25,19.8684,218780,20.2142,20.2456,19.7741
"1621",2016-10-24,20.1827,220556,20.2456,20.2771,19.9187
"1622",2016-10-21,19.9941,208554,19.8055,20.0727,19.6797
"1623",2016-10-20,19.8684,184388,19.9312,19.9627,19.7426
"1624",2016-10-19,19.8369,146273,19.9941,19.9941,19.7112
"1625",2016-10-18,19.8684,93926,20.057,20.1199,19.8369
"1626",2016-10-17,19.8369,115165,19.8684,19.9627,19.7741
"1627",2016-10-14,19.9627,171099,19.8369,20.0884,19.7741
"1628",2016-10-13,19.7112,197001,19.8369,19.9312,19.6797
"1629",2016-10-12,20.057,192779,19.8684,20.1827,19.8369
"1630",2016-10-11,19.8055,205702,20.3399,20.4342,19.7741
"1631",2016-10-10,20.3085,206578,20.1827,20.56,20.1513
"1632",2016-10-07,20.2708,219996,20.5034,20.6426,20.2047
"1633",2016-10-06,20.4091,214237,20.1199,20.5286,20.0381
"1634",2016-10-05,20.0821,180884,20.0004,20.1827,19.8872
"1635",2016-10-04,19.8872,330114,20.3588,20.3588,19.5603
"1636",2016-10-03,20.2582,256248,20.0256,20.2582,19.6923
"1637",2016-09-30,19.5477,181404,19.3905,19.6797,19.2962
"1638",2016-09-29,19.3654,144638,19.73,19.8306,19.3528
"1639",2016-09-28,19.686,153375,19.7741,19.8055,19.4974
"1640",2016-09-27,19.6923,366040,19.3151,19.7175,19.2208
"1641",2016-09-26,19.2585,233761,19.5351,19.7803,19.2333
"1642",2016-09-23,19.6986,186427,19.7929,19.9878,19.6986
"1643",2016-09-22,19.9061,158877,19.9878,20.0884,19.8055
"1644",2016-09-21,19.8055,217789,20.0004,20.1136,19.6483
"1645",2016-09-20,19.9753,238866,20.1199,20.2959,19.8684
"1646",2016-09-19,20.0193,277982,20.1199,20.1199,19.9187
"1647",2016-09-16,20.0633,391349,19.8809,20.0947,19.7112
"1648",2016-09-15,19.8747,147494,19.5414,19.9124,19.4471
"1649",2016-09-14,19.4911,230317,19.4848,19.6169,19.2459
"1650",2016-09-13,19.4597,231098,19.4094,19.5226,19.0793
"1651",2016-09-12,19.4911,235045,18.9441,19.5226,18.9001
"1652",2016-09-09,19.051,240685,19.183,19.2899,19.007
"1653",2016-09-08,19.3842,180772,19.5288,19.6545,19.3025
"1654",2016-09-07,19.4848,252941,19.1139,19.4974,19.0636
"1655",2016-09-06,19.1956,219420,19.1705,19.205,18.9755
"1656",2016-09-02,19.1767,117328,19.2522,19.3025,19.0887
"1657",2016-09-01,19.183,229770,19.0447,19.183,18.8875
"1658",2016-08-31,19.1202,284714,18.6738,19.139,18.6738
"1659",2016-08-30,18.7492,109272,18.6989,18.7932,18.68
"1660",2016-08-29,18.7303,147941,18.68,18.8246,18.548
"1661",2016-08-26,18.6297,101035,18.9818,19.1013,18.5857
